High,Low,Open,Close,Volume,Adj Close,O-C,Trend,0.5(O+C),0.5(H+L),AvOC-HL
4.196000099182129,4.196000099182129,4.196000099182129,4.196000099182129,0.0,4.196000099182129,0.0,1,4.196000099182129,4.196000099182129,6.294000148773193
4.139999866485596,4.098999977111816,4.139999866485596,4.098999977111816,20.0,4.098999977111816,0.0409998893737793,1,4.119499921798706,4.119499921798706,6.179249882698059
4.086999893188477,4.086999893188477,4.086999893188477,4.086999893188477,0.0,4.086999893188477,0.0,1,4.086999893188477,4.086999893188477,6.130499839782715
4.107999801635742,4.090000152587891,4.090000152587891,4.107999801635742,4.0,4.107999801635742,-0.017999649047851562,0,4.098999977111816,4.098999977111816,6.148499965667725
4.118000030517578,4.118000030517578,4.118000030517578,4.118000030517578,0.0,4.118000030517578,0.0,1,4.118000030517578,4.118000030517578,6.177000045776367
4.079999923706055,4.067999839782715,4.079999923706055,4.067999839782715,30.0,4.067999839782715,0.012000083923339844,1,4.073999881744385,4.073999881744385,6.110999822616577
4.070000171661377,4.070000171661377,4.070000171661377,4.070000171661377,30.0,4.070000171661377,0.0,1,4.070000171661377,4.070000171661377,6.105000257492065
4.107999801635742,4.107999801635742,4.107999801635742,4.107999801635742,0.0,4.107999801635742,0.0,1,4.107999801635742,4.107999801635742,6.161999702453613
4.135000228881836,4.135000228881836,4.135000228881836,4.135000228881836,107.0,4.135000228881836,0.0,1,4.135000228881836,4.135000228881836,6.202500343322754
4.138000011444092,4.138000011444092,4.138000011444092,4.138000011444092,0.0,4.138000011444092,0.0,1,4.138000011444092,4.138000011444092,6.207000017166138
4.105999946594238,4.105999946594238,4.105999946594238,4.105999946594238,100.0,4.105999946594238,0.0,1,4.105999946594238,4.105999946594238,6.158999919891357
4.0929999351501465,4.0929999351501465,4.0929999351501465,4.0929999351501465,100.0,4.0929999351501465,0.0,1,4.0929999351501465,4.0929999351501465,6.13949990272522
4.056000232696533,4.056000232696533,4.056000232696533,4.056000232696533,0.0,4.056000232696533,0.0,1,4.056000232696533,4.056000232696533,6.0840003490448
4.047999858856201,4.047999858856201,4.047999858856201,4.047999858856201,175.0,4.047999858856201,0.0,1,4.047999858856201,4.047999858856201,6.071999788284302
4.0329999923706055,4.0329999923706055,4.0329999923706055,4.0329999923706055,10.0,4.0329999923706055,0.0,1,4.0329999923706055,4.0329999923706055,6.049499988555908
4.026000022888184,4.026000022888184,4.026000022888184,4.026000022888184,0.0,4.026000022888184,0.0,1,4.026000022888184,4.026000022888184,6.039000034332275
4.038000106811523,4.038000106811523,4.038000106811523,4.038000106811523,0.0,4.038000106811523,0.0,1,4.038000106811523,4.038000106811523,6.057000160217285
4.11299991607666,4.11299991607666,4.11299991607666,4.11299991607666,0.0,4.11299991607666,0.0,1,4.11299991607666,4.11299991607666,6.16949987411499
4.159999847412109,4.050000190734863,4.114999771118164,4.063000202178955,8751.0,4.063000202178955,0.051999568939208984,1,4.08899998664856,4.105000019073486,6.141499996185303
4.159999847412109,4.065000057220459,4.065000057220459,4.127999782562256,1397.0,4.127999782562256,-0.06299972534179688,0,4.096499919891357,4.112499952316284,6.1527498960494995
4.224999904632568,4.125,4.175000190734863,4.199999809265137,303.0,4.199999809265137,-0.024999618530273438,0,4.1875,4.174999952316284,6.274999976158142
4.190000057220459,4.127999782562256,4.190000057220459,4.127999782562256,152.0,4.127999782562256,0.062000274658203125,1,4.158999919891357,4.158999919891357,6.238499879837036
4.190000057220459,4.090000152587891,4.135000228881836,4.176000118255615,161.0,4.176000118255615,-0.0409998893737793,0,4.155500173568726,4.140000104904175,6.225500226020813
4.2170000076293945,4.170000076293945,4.179999828338623,4.2170000076293945,94.0,4.2170000076293945,-0.037000179290771484,0,4.198499917984009,4.19350004196167,6.295249938964844
4.260000228881836,4.21999979019165,4.230000019073486,4.25,89.0,4.25,-0.019999980926513672,0,4.240000009536743,4.240000009536743,6.360000014305115
4.25,4.199999809265137,4.25,4.224999904632568,48.0,4.224999904632568,0.02500009536743164,1,4.237499952316284,4.224999904632568,6.349999904632568
4.256999969482422,4.230000019073486,4.256999969482422,4.256999969482422,80.0,4.256999969482422,0.0,1,4.256999969482422,4.243499994277954,6.378749966621399
4.28000020980835,4.244999885559082,4.25,4.244999885559082,233.0,4.244999885559082,0.005000114440917969,1,4.247499942779541,4.262500047683716,6.378749966621399
4.264999866485596,4.235000133514404,4.25,4.264999866485596,168.0,4.264999866485596,-0.014999866485595703,0,4.257499933242798,4.25,6.382499933242798
4.35699987411499,4.349999904632568,4.349999904632568,4.35699987411499,168.0,4.35699987411499,-0.006999969482421875,0,4.353499889373779,4.353499889373779,6.530249834060669
4.360000133514404,4.340000152587891,4.340000152587891,4.360000133514404,26.0,4.360000133514404,-0.019999980926513672,0,4.3500001430511475,4.3500001430511475,6.525000214576721
4.429999828338623,4.375,4.375,4.414999961853027,8.0,4.414999961853027,-0.039999961853027344,0,4.394999980926514,4.4024999141693115,6.596249938011169
4.409999847412109,4.302999973297119,4.302999973297119,4.302999973297119,22.0,4.302999973297119,0.0,1,4.302999973297119,4.356499910354614,6.481249928474426
4.400000095367432,4.335000038146973,4.335000038146973,4.39300012588501,11.0,4.39300012588501,-0.05800008773803711,0,4.364000082015991,4.367500066757202,6.547750115394592
4.480000019073486,4.389999866485596,4.389999866485596,4.465000152587891,11.0,4.465000152587891,-0.07500028610229492,0,4.427500009536743,4.434999942779541,6.644999980926514
4.559999942779541,4.474999904632568,4.489999771118164,4.535999774932861,26.0,4.535999774932861,-0.046000003814697266,0,4.512999773025513,4.517499923706055,6.77174973487854
4.519999980926514,4.460999965667725,4.480000019073486,4.460999965667725,0.0,4.460999965667725,0.01900005340576172,1,4.4704999923706055,4.490499973297119,6.715749979019165
4.488999843597412,4.485000133514404,4.485000133514404,4.488999843597412,8.0,4.488999843597412,-0.0039997100830078125,0,4.486999988555908,4.486999988555908,6.730499982833862
4.578999996185303,4.5,4.5,4.578999996185303,4.0,4.578999996185303,-0.07899999618530273,0,4.539499998092651,4.539499998092651,6.809249997138977
4.526000022888184,4.526000022888184,4.526000022888184,4.526000022888184,9.0,4.526000022888184,0.0,1,4.526000022888184,4.526000022888184,6.789000034332275
4.598999977111816,4.598999977111816,4.598999977111816,4.598999977111816,22.0,4.598999977111816,0.0,1,4.598999977111816,4.598999977111816,6.898499965667725
4.642000198364258,4.579999923706055,4.579999923706055,4.642000198364258,28.0,4.642000198364258,-0.062000274658203125,0,4.611000061035156,4.611000061035156,6.916500091552734
4.659999847412109,4.599999904632568,4.599999904632568,4.659999847412109,10.0,4.659999847412109,-0.059999942779541016,0,4.629999876022339,4.629999876022339,6.944999814033508
4.632999897003174,4.619999885559082,4.619999885559082,4.632999897003174,8.0,4.632999897003174,-0.013000011444091797,0,4.626499891281128,4.626499891281128,6.939749836921692
4.703000068664551,4.703000068664551,4.703000068664551,4.703000068664551,0.0,4.703000068664551,0.0,1,4.703000068664551,4.703000068664551,7.054500102996826
4.71999979019165,4.690000057220459,4.690000057220459,4.692999839782715,104.0,4.692999839782715,-0.0029997825622558594,0,4.691499948501587,4.704999923706055,7.043999910354614
4.690999984741211,4.659999847412109,4.659999847412109,4.690999984741211,3.0,4.690999984741211,-0.031000137329101562,0,4.67549991607666,4.67549991607666,7.01324987411499
4.590000152587891,4.507999897003174,4.579999923706055,4.507999897003174,47.0,4.507999897003174,0.07200002670288086,1,4.543999910354614,4.549000024795532,6.81849992275238
4.547999858856201,4.547999858856201,4.547999858856201,4.547999858856201,0.0,4.547999858856201,0.0,1,4.547999858856201,4.547999858856201,6.821999788284302
4.554999828338623,4.554999828338623,4.554999828338623,4.554999828338623,0.0,4.554999828338623,0.0,1,4.554999828338623,4.554999828338623,6.832499742507935
4.438000202178955,4.438000202178955,4.438000202178955,4.438000202178955,0.0,4.438000202178955,0.0,1,4.438000202178955,4.438000202178955,6.657000303268433
4.3379998207092285,4.3379998207092285,4.3379998207092285,4.3379998207092285,0.0,4.3379998207092285,0.0,1,4.3379998207092285,4.3379998207092285,6.506999731063843
4.281000137329102,4.281000137329102,4.281000137329102,4.281000137329102,0.0,4.281000137329102,0.0,1,4.281000137329102,4.281000137329102,6.421500205993652
4.252999782562256,4.252999782562256,4.252999782562256,4.252999782562256,0.0,4.252999782562256,0.0,1,4.252999782562256,4.252999782562256,6.379499673843384
4.265999794006348,4.265999794006348,4.265999794006348,4.265999794006348,0.0,4.265999794006348,0.0,1,4.265999794006348,4.265999794006348,6.3989996910095215
4.297999858856201,4.297999858856201,4.297999858856201,4.297999858856201,0.0,4.297999858856201,0.0,1,4.297999858856201,4.297999858856201,6.446999788284302
4.243000030517578,4.243000030517578,4.243000030517578,4.243000030517578,0.0,4.243000030517578,0.0,1,4.243000030517578,4.243000030517578,6.364500045776367
4.288000106811523,4.288000106811523,4.288000106811523,4.288000106811523,0.0,4.288000106811523,0.0,1,4.288000106811523,4.288000106811523,6.432000160217285
4.285999774932861,4.285999774932861,4.285999774932861,4.285999774932861,0.0,4.285999774932861,0.0,1,4.285999774932861,4.285999774932861,6.428999662399292
4.216000080108643,4.216000080108643,4.216000080108643,4.216000080108643,0.0,4.216000080108643,0.0,1,4.216000080108643,4.216000080108643,6.324000120162964
4.306000232696533,4.306000232696533,4.306000232696533,4.306000232696533,0.0,4.306000232696533,0.0,1,4.306000232696533,4.306000232696533,6.4590003490448
4.288000106811523,4.288000106811523,4.288000106811523,4.288000106811523,0.0,4.288000106811523,0.0,1,4.288000106811523,4.288000106811523,6.432000160217285
4.39300012588501,4.28000020980835,4.28000020980835,4.39300012588501,252.0,4.39300012588501,-0.11299991607666016,0,4.33650016784668,4.33650016784668,6.5047502517700195
4.361000061035156,4.361000061035156,4.361000061035156,4.361000061035156,0.0,4.361000061035156,0.0,1,4.361000061035156,4.361000061035156,6.541500091552734
4.3420000076293945,4.3420000076293945,4.3420000076293945,4.3420000076293945,65.0,4.3420000076293945,0.0,1,4.3420000076293945,4.3420000076293945,6.513000011444092
4.452000141143799,4.452000141143799,4.452000141143799,4.452000141143799,0.0,4.452000141143799,0.0,1,4.452000141143799,4.452000141143799,6.678000211715698
4.4120001792907715,4.4120001792907715,4.4120001792907715,4.4120001792907715,0.0,4.4120001792907715,0.0,1,4.4120001792907715,4.4120001792907715,6.618000268936157
4.48199987411499,4.48199987411499,4.48199987411499,4.48199987411499,2.0,4.48199987411499,0.0,1,4.48199987411499,4.48199987411499,6.722999811172485
4.501999855041504,4.501999855041504,4.501999855041504,4.501999855041504,0.0,4.501999855041504,0.0,1,4.501999855041504,4.501999855041504,6.752999782562256
4.5269999504089355,4.5269999504089355,4.5269999504089355,4.5269999504089355,0.0,4.5269999504089355,0.0,1,4.5269999504089355,4.5269999504089355,6.790499925613403
4.534999847412109,4.534999847412109,4.534999847412109,4.534999847412109,0.0,4.534999847412109,0.0,1,4.534999847412109,4.534999847412109,6.802499771118164
4.4670000076293945,4.4670000076293945,4.4670000076293945,4.4670000076293945,0.0,4.4670000076293945,0.0,1,4.4670000076293945,4.4670000076293945,6.700500011444092
4.396999835968018,4.396999835968018,4.396999835968018,4.396999835968018,0.0,4.396999835968018,0.0,1,4.396999835968018,4.396999835968018,6.595499753952026
4.416999816894531,4.416999816894531,4.416999816894531,4.416999816894531,0.0,4.416999816894531,0.0,1,4.416999816894531,4.416999816894531,6.625499725341797
4.394999980926514,4.394999980926514,4.394999980926514,4.394999980926514,0.0,4.394999980926514,0.0,1,4.394999980926514,4.394999980926514,6.5924999713897705
4.364999771118164,4.364999771118164,4.364999771118164,4.364999771118164,0.0,4.364999771118164,0.0,1,4.364999771118164,4.364999771118164,6.547499656677246
4.420000076293945,4.420000076293945,4.420000076293945,4.420000076293945,0.0,4.420000076293945,0.0,1,4.420000076293945,4.420000076293945,6.630000114440918
4.46999979019165,4.409999847412109,4.429999828338623,4.423999786376953,8992.0,4.423999786376953,0.006000041961669922,1,4.426999807357788,4.43999981880188,6.646999716758728
4.510000228881836,4.394999980926514,4.420000076293945,4.497000217437744,1268.0,4.497000217437744,-0.07700014114379883,0,4.458500146865845,4.452500104904175,6.684750199317932
4.574999809265137,4.460000038146973,4.485000133514404,4.548999786376953,215.0,4.548999786376953,-0.06399965286254883,0,4.516999959945679,4.517499923706055,6.775749921798706
4.630000114440918,4.53000020980835,4.53000020980835,4.586999893188477,214.0,4.586999893188477,-0.05699968338012695,0,4.558500051498413,4.580000162124634,6.84850013256073
4.630000114440918,4.534999847412109,4.565000057220459,4.540999889373779,103.0,4.540999889373779,0.024000167846679688,1,4.552999973297119,4.582499980926514,6.844249963760376
4.550000190734863,4.5,4.550000190734863,4.515999794006348,37.0,4.515999794006348,0.034000396728515625,1,4.5329999923706055,4.525000095367432,6.795500040054321
4.510000228881836,4.460000038146973,4.510000228881836,4.466000080108643,36.0,4.466000080108643,0.04400014877319336,1,4.488000154495239,4.485000133514404,6.730500221252441
4.550000190734863,4.460000038146973,4.46999979019165,4.492000102996826,50.0,4.492000102996826,-0.02200031280517578,0,4.480999946594238,4.505000114440918,6.733500003814697
4.539999961853027,4.4720001220703125,4.525000095367432,4.4720001220703125,12.0,4.4720001220703125,0.05299997329711914,1,4.498500108718872,4.50600004196167,6.751500129699707
4.510000228881836,4.480000019073486,4.489999771118164,4.485000133514404,12.0,4.485000133514404,0.004999637603759766,1,4.487499952316284,4.495000123977661,6.735000014305115
4.525000095367432,4.5,4.517000198364258,4.517000198364258,114.0,4.517000198364258,0.0,1,4.517000198364258,4.512500047683716,6.773250222206116
4.539999961853027,4.485000133514404,4.539999961853027,4.488999843597412,28.0,4.488999843597412,0.051000118255615234,1,4.51449990272522,4.512500047683716,6.770749926567078
4.494999885559082,4.454999923706055,4.48199987411499,4.48199987411499,22.0,4.48199987411499,0.0,1,4.48199987411499,4.474999904632568,6.719499826431274
4.519999980926514,4.492000102996826,4.519999980926514,4.492000102996826,54.0,4.492000102996826,0.0279998779296875,1,4.50600004196167,4.50600004196167,6.759000062942505
4.550000190734863,4.489999771118164,4.489999771118164,4.51200008392334,12.0,4.51200008392334,-0.02200031280517578,0,4.500999927520752,4.519999980926514,6.760999917984009
4.539999961853027,4.5,4.521999835968018,4.521999835968018,200.0,4.521999835968018,0.0,1,4.521999835968018,4.519999980926514,6.781999826431274
4.53000020980835,4.499000072479248,4.53000020980835,4.499000072479248,9.0,4.499000072479248,0.031000137329101562,1,4.514500141143799,4.514500141143799,6.771750211715698
4.531000137329102,4.5,4.519999980926514,4.531000137329102,16.0,4.531000137329102,-0.01100015640258789,0,4.525500059127808,4.515500068664551,6.783250093460083
4.599999904632568,4.519999980926514,4.550000190734863,4.572000026702881,32.0,4.572000026702881,-0.021999835968017578,0,4.561000108718872,4.559999942779541,6.841000080108643
4.599999904632568,4.559999942779541,4.599999904632568,4.578999996185303,0.0,4.578999996185303,0.020999908447265625,1,4.5894999504089355,4.579999923706055,6.879499912261963
4.671000003814697,4.619999885559082,4.619999885559082,4.671000003814697,30.0,4.671000003814697,-0.051000118255615234,0,4.64549994468689,4.64549994468689,6.9682499170303345
4.640999794006348,4.640999794006348,4.640999794006348,4.640999794006348,0.0,4.640999794006348,0.0,1,4.640999794006348,4.640999794006348,6.9614996910095215
4.690999984741211,4.690999984741211,4.690999984741211,4.690999984741211,0.0,4.690999984741211,0.0,1,4.690999984741211,4.690999984741211,7.036499977111816
4.73799991607666,4.699999809265137,4.699999809265137,4.73799991607666,3.0,4.73799991607666,-0.03800010681152344,0,4.718999862670898,4.718999862670898,7.078499794006348
4.6579999923706055,4.6579999923706055,4.6579999923706055,4.6579999923706055,0.0,4.6579999923706055,0.0,1,4.6579999923706055,4.6579999923706055,6.986999988555908
4.616000175476074,4.616000175476074,4.616000175476074,4.616000175476074,0.0,4.616000175476074,0.0,1,4.616000175476074,4.616000175476074,6.924000263214111
4.571000099182129,4.571000099182129,4.571000099182129,4.571000099182129,120.0,4.571000099182129,0.0,1,4.571000099182129,4.571000099182129,6.856500148773193
4.560999870300293,4.560999870300293,4.560999870300293,4.560999870300293,0.0,4.560999870300293,0.0,1,4.560999870300293,4.560999870300293,6.8414998054504395
4.548999786376953,4.548999786376953,4.548999786376953,4.548999786376953,0.0,4.548999786376953,0.0,1,4.548999786376953,4.548999786376953,6.82349967956543
4.61899995803833,4.61899995803833,4.61899995803833,4.61899995803833,0.0,4.61899995803833,0.0,1,4.61899995803833,4.61899995803833,6.928499937057495
4.619999885559082,4.570000171661377,4.610000133514404,4.578000068664551,13.0,4.578000068664551,0.032000064849853516,1,4.5940001010894775,4.5950000286102295,6.891500115394592
4.5879998207092285,4.5879998207092285,4.5879998207092285,4.5879998207092285,0.0,4.5879998207092285,0.0,1,4.5879998207092285,4.5879998207092285,6.881999731063843
4.445000171661377,4.445000171661377,4.445000171661377,4.445000171661377,0.0,4.445000171661377,0.0,1,4.445000171661377,4.445000171661377,6.667500257492065
4.400000095367432,4.400000095367432,4.400000095367432,4.400000095367432,4.0,4.400000095367432,0.0,1,4.400000095367432,4.400000095367432,6.6000001430511475
4.445000171661377,4.445000171661377,4.445000171661377,4.445000171661377,0.0,4.445000171661377,0.0,1,4.445000171661377,4.445000171661377,6.667500257492065
4.493000030517578,4.493000030517578,4.493000030517578,4.493000030517578,0.0,4.493000030517578,0.0,1,4.493000030517578,4.493000030517578,6.739500045776367
4.498000144958496,4.498000144958496,4.498000144958496,4.498000144958496,0.0,4.498000144958496,0.0,1,4.498000144958496,4.498000144958496,6.747000217437744
4.538000106811523,4.538000106811523,4.538000106811523,4.538000106811523,5.0,4.538000106811523,0.0,1,4.538000106811523,4.538000106811523,6.807000160217285
4.565000057220459,4.565000057220459,4.565000057220459,4.565000057220459,5.0,4.565000057220459,0.0,1,4.565000057220459,4.565000057220459,6.8475000858306885
4.557000160217285,4.557000160217285,4.557000160217285,4.557000160217285,0.0,4.557000160217285,0.0,1,4.557000160217285,4.557000160217285,6.835500240325928
4.614999771118164,4.614999771118164,4.614999771118164,4.614999771118164,0.0,4.614999771118164,0.0,1,4.614999771118164,4.614999771118164,6.922499656677246
4.646999835968018,4.646999835968018,4.646999835968018,4.646999835968018,0.0,4.646999835968018,0.0,1,4.646999835968018,4.646999835968018,6.970499753952026
4.659999847412109,4.599999904632568,4.650000095367432,4.636000156402588,7454.0,4.636000156402588,0.01399993896484375,1,4.64300012588501,4.629999876022339,6.958000063896179
4.635000228881836,4.505000114440918,4.625,4.5320000648498535,2033.0,4.5320000648498535,0.09299993515014648,1,4.578500032424927,4.570000171661377,6.863500118255615
4.554999828338623,4.510000228881836,4.519999980926514,4.5289998054504395,408.0,4.5289998054504395,-0.008999824523925781,0,4.524499893188477,4.5325000286102295,6.790749907493591
4.550000190734863,4.514999866485596,4.534999847412109,4.543000221252441,128.0,4.543000221252441,-0.008000373840332031,0,4.539000034332275,4.5325000286102295,6.80525004863739
4.610000133514404,4.539999961853027,4.545000076293945,4.5970001220703125,122.0,4.5970001220703125,-0.05200004577636719,0,4.571000099182129,4.575000047683716,6.858500123023987
4.605000019073486,4.579999923706055,4.590000152587891,4.5960001945495605,59.0,4.5960001945495605,-0.006000041961669922,0,4.593000173568726,4.5924999713897705,6.889250159263611
4.639999866485596,4.590000152587891,4.590000152587891,4.618000030517578,138.0,4.618000030517578,-0.0279998779296875,0,4.604000091552734,4.615000009536743,6.911500096321106
4.630000114440918,4.572000026702881,4.614999771118164,4.572000026702881,23.0,4.572000026702881,0.0429997444152832,1,4.5934998989105225,4.601000070571899,6.893999934196472
4.614999771118164,4.565000057220459,4.565000057220459,4.614999771118164,10.0,4.614999771118164,-0.04999971389770508,0,4.5899999141693115,4.5899999141693115,6.884999871253967
4.670000076293945,4.630000114440918,4.630000114440918,4.6579999923706055,15.0,4.6579999923706055,-0.0279998779296875,0,4.644000053405762,4.650000095367432,6.9690001010894775
4.690000057220459,4.5960001945495605,4.679999828338623,4.5960001945495605,883.0,4.5960001945495605,0.0839996337890625,1,4.638000011444092,4.64300012588501,6.959500074386597
4.605000019073486,4.579999923706055,4.579999923706055,4.5960001945495605,12.0,4.5960001945495605,-0.01600027084350586,0,4.588000059127808,4.5924999713897705,6.884250044822693
4.644999980926514,4.599999904632568,4.599999904632568,4.625999927520752,21.0,4.625999927520752,-0.026000022888183594,0,4.61299991607666,4.622499942779541,6.924249887466431
4.639999866485596,4.614999771118164,4.630000114440918,4.638999938964844,16.0,4.638999938964844,-0.008999824523925781,0,4.634500026702881,4.62749981880188,6.948249936103821
4.710000038146973,4.650000095367432,4.690000057220459,4.6539998054504395,8.0,4.6539998054504395,0.03600025177001953,1,4.671999931335449,4.680000066757202,7.01199996471405
4.769000053405762,4.679999828338623,4.679999828338623,4.769000053405762,10.0,4.769000053405762,-0.08900022506713867,0,4.724499940872192,4.724499940872192,7.086749911308289
4.880000114440918,4.744999885559082,4.744999885559082,4.834000110626221,15.0,4.834000110626221,-0.08900022506713867,0,4.789499998092651,4.8125,7.195749998092651
4.840000152587891,4.800000190734863,4.840000152587891,4.824999809265137,8.0,4.824999809265137,0.015000343322753906,1,4.832499980926514,4.820000171661377,7.242500066757202
4.909999847412109,4.784999847412109,4.784999847412109,4.896999835968018,8.0,4.896999835968018,-0.1119999885559082,0,4.8409998416900635,4.847499847412109,7.264749765396118
4.875,4.85699987411499,4.875,4.85699987411499,5.0,4.85699987411499,0.018000125885009766,1,4.865999937057495,4.865999937057495,7.298999905586243
4.889999866485596,4.840000152587891,4.889999866485596,4.869999885559082,69.0,4.869999885559082,0.019999980926513672,1,4.879999876022339,4.865000009536743,7.3124998807907104
4.980000019073486,4.900000095367432,4.929999828338623,4.933000087738037,0.0,4.933000087738037,-0.0030002593994140625,0,4.93149995803833,4.940000057220459,7.40149998664856
4.968999862670898,4.968999862670898,4.968999862670898,4.968999862670898,0.0,4.968999862670898,0.0,1,4.968999862670898,4.968999862670898,7.453499794006348
5.026000022888184,5.026000022888184,5.026000022888184,5.026000022888184,2.0,5.026000022888184,0.0,1,5.026000022888184,5.026000022888184,7.539000034332275
5.067999839782715,5.067999839782715,5.067999839782715,5.067999839782715,0.0,5.067999839782715,0.0,1,5.067999839782715,5.067999839782715,7.601999759674072
5.150000095367432,5.11299991607666,5.150000095367432,5.11299991607666,41.0,5.11299991607666,0.037000179290771484,1,5.131500005722046,5.131500005722046,7.697250008583069
5.010000228881836,4.933000087738037,5.010000228881836,4.933000087738037,24.0,4.933000087738037,0.07700014114379883,1,4.9715001583099365,4.9715001583099365,7.457250237464905
4.986000061035156,4.986000061035156,4.986000061035156,4.986000061035156,0.0,4.986000061035156,0.0,1,4.986000061035156,4.986000061035156,7.479000091552734
4.9710001945495605,4.9710001945495605,4.9710001945495605,4.9710001945495605,0.0,4.9710001945495605,0.0,1,4.9710001945495605,4.9710001945495605,7.456500291824341
4.9029998779296875,4.9029998779296875,4.9029998779296875,4.9029998779296875,0.0,4.9029998779296875,0.0,1,4.9029998779296875,4.9029998779296875,7.354499816894531
4.873000144958496,4.873000144958496,4.873000144958496,4.873000144958496,0.0,4.873000144958496,0.0,1,4.873000144958496,4.873000144958496,7.309500217437744
4.920000076293945,4.909999847412109,4.909999847412109,4.909999847412109,660.0,4.909999847412109,0.0,1,4.909999847412109,4.914999961853027,7.367499828338623
4.909999847412109,4.800000190734863,4.909999847412109,4.827000141143799,252.0,4.827000141143799,0.08299970626831055,1,4.868499994277954,4.855000019073486,7.296000003814697
4.8470001220703125,4.8470001220703125,4.8470001220703125,4.8470001220703125,2.0,4.8470001220703125,0.0,1,4.8470001220703125,4.8470001220703125,7.270500183105469
4.820000171661377,4.820000171661377,4.820000171661377,4.820000171661377,0.0,4.820000171661377,0.0,1,4.820000171661377,4.820000171661377,7.230000257492065
4.8420000076293945,4.8420000076293945,4.8420000076293945,4.8420000076293945,5.0,4.8420000076293945,0.0,1,4.8420000076293945,4.8420000076293945,7.263000011444092
4.839000225067139,4.839000225067139,4.839000225067139,4.839000225067139,0.0,4.839000225067139,0.0,1,4.839000225067139,4.839000225067139,7.258500337600708
4.867000102996826,4.840000152587891,4.840000152587891,4.867000102996826,1.0,4.867000102996826,-0.026999950408935547,0,4.853500127792358,4.853500127792358,7.280250191688538
4.8520002365112305,4.8520002365112305,4.8520002365112305,4.8520002365112305,0.0,4.8520002365112305,0.0,1,4.8520002365112305,4.8520002365112305,7.278000354766846
4.863999843597412,4.863999843597412,4.863999843597412,4.863999843597412,0.0,4.863999843597412,0.0,1,4.863999843597412,4.863999843597412,7.295999765396118
4.828999996185303,4.828999996185303,4.828999996185303,4.828999996185303,0.0,4.828999996185303,0.0,1,4.828999996185303,4.828999996185303,7.243499994277954
4.848999977111816,4.829999923706055,4.829999923706055,4.848999977111816,0.0,4.848999977111816,-0.01900005340576172,0,4.8394999504089355,4.8394999504089355,7.259249925613403
4.880000114440918,4.800000190734863,4.840000152587891,4.875999927520752,11192.0,4.875999927520752,-0.03599977493286133,0,4.858000040054321,4.840000152587891,7.278000116348267
4.889999866485596,4.824999809265137,4.855000019073486,4.833000183105469,2294.0,4.833000183105469,0.021999835968017578,1,4.8440001010894775,4.857499837875366,7.272750020027161
4.869999885559082,4.800000190734863,4.84499979019165,4.867000102996826,396.0,4.867000102996826,-0.02200031280517578,0,4.855999946594238,4.835000038146973,7.273499965667725
4.980000019073486,4.849999904632568,4.880000114440918,4.929999828338623,637.0,4.929999828338623,-0.04999971389770508,0,4.9049999713897705,4.914999961853027,7.362499952316284
4.945000171661377,4.90500020980835,4.945000171661377,4.934999942779541,0.0,4.934999942779541,0.010000228881835938,1,4.940000057220459,4.925000190734863,7.402500152587891
4.960000038146973,4.889999866485596,4.889999866485596,4.960000038146973,46.0,4.960000038146973,-0.07000017166137695,0,4.924999952316284,4.924999952316284,7.387499928474426
5.050000190734863,4.980000019073486,4.994999885559082,5.038000106811523,130.0,5.038000106811523,-0.043000221252441406,0,5.016499996185303,5.015000104904175,7.52400004863739
5.079999923706055,5.010000228881836,5.039999961853027,5.03000020980835,24.0,5.03000020980835,0.009999752044677734,1,5.0350000858306885,5.045000076293945,7.557500123977661
5.110000133514404,5.039999961853027,5.039999961853027,5.072000026702881,88.0,5.072000026702881,-0.032000064849853516,0,5.055999994277954,5.075000047683716,7.593500018119812
5.059999942779541,5.03000020980835,5.050000190734863,5.046000003814697,44.0,5.046000003814697,0.004000186920166016,1,5.04800009727478,5.045000076293945,7.570500135421753
5.139999866485596,5.099999904632568,5.139999866485596,5.10099983215332,28.0,5.10099983215332,0.03900003433227539,1,5.120499849319458,5.119999885559082,7.680499792098999
5.050000190734863,5.0,5.050000190734863,5.01800012588501,304.0,5.01800012588501,0.032000064849853516,1,5.0340001583099365,5.025000095367432,7.546500205993652
5.010000228881836,4.96999979019165,5.010000228881836,4.989999771118164,253.0,4.989999771118164,0.020000457763671875,1,5.0,4.990000009536743,7.495000004768372
5.025000095367432,4.96999979019165,4.96999979019165,4.989999771118164,17.0,4.989999771118164,-0.019999980926513672,0,4.979999780654907,4.997499942779541,7.478749752044678
5.085000038146973,5.059999942779541,5.063000202178955,5.063000202178955,20.0,5.063000202178955,0.0,1,5.063000202178955,5.072499990463257,7.5992501974105835
5.070000171661377,5.0329999923706055,5.050000190734863,5.0329999923706055,229.0,5.0329999923706055,0.017000198364257812,1,5.041500091552734,5.051500082015991,7.56725013256073
5.0,4.874000072479248,5.0,4.874000072479248,148.0,4.874000072479248,0.12599992752075195,1,4.937000036239624,4.937000036239624,7.405500054359436
4.880000114440918,4.804999828338623,4.880000114440918,4.854000091552734,78.0,4.854000091552734,0.026000022888183594,1,4.867000102996826,4.8424999713897705,7.288250088691711
4.860000133514404,4.840000152587891,4.84499979019165,4.85099983215332,27.0,4.85099983215332,-0.006000041961669922,0,4.847999811172485,4.8500001430511475,7.272999882698059
